PublicAddress,ControlNbr,CCN,Precinct,ReportedDate,BeginDate,Time,Offense,Description,UCRCode,EnteredDate,GBSID,Lat,Long,X,Y,Neighborhood,LastChanged,LastUpdateDate,OBJECTID
0022XX Johnson ST NE,3739746,MP 2018 043789,2,2018-02-10T19:34:00.000Z,2018-02-10T19:07:00.000Z,19:07:00,AUTOTH,Motor Vehicle Theft,8,2018-02-10T19:33:49.000Z,11417,45.01049244,-93.23716445,-10379113.67,5623173.458,WINDOM PARK,2018-02-10T23:33:25.000Z,2018-02-11T20:00:32.000Z,3813
0025XX Lake ST E,3739750,MP 2018 043805,3,2018-02-10T20:02:00.000Z,2018-02-10T18:55:00.000Z,18:55:00,THEFT,Other Theft,7,2018-02-10T20:01:36.000Z,19097,44.94837171,-93.23514707,-10378889.1,5613397.327,LONGFELLOW,2018-02-11T00:04:39.000Z,2018-02-11T20:00:32.000Z,3814
0046XX Grand AV S,3739758,MP 2018 999216,5,2018-02-10T21:16:17.000Z,2018-02-10T18:00:00.000Z,18:00:00,TFMV,Theft From Motr Vehc,7,2018-02-10T21:16:17.000Z,22302,44.91868672,-93.28444594,-10384377.02,5608729.445,TANGLETOWN,2018-02-10T21:16:22.000Z,2018-02-11T20:00:32.000Z,3815
0029XX 30 AV S,3739762,MP 2018 043929,3,2018-02-10T22:07:00.000Z,2018-02-10T21:21:00.000Z,21:21:00,ASLT1,Aslt-great Bodily Hm,5,2018-02-10T22:05:57.000Z,18091,44.94927656,-93.22840453,-10378138.52,5613539.65,LONGFELLOW,2018-02-11T05:55:00.000Z,2018-02-11T20:00:32.000Z,3816
0015XX University AV SE,3739774,MP 2018 043956,2,2018-02-10T23:20:00.000Z,2018-02-10T21:39:00.000Z,21:39:00,AUTOTH,Motor Vehicle Theft,8,2018-02-10T23:20:32.000Z,16634,44.97868889,-93.2344821,-10378815.07,5618167.113,UNIVERSITY OF MINNESOTA,2018-02-11T04:18:15.000Z,2018-02-11T20:00:32.000Z,3817
0008XX Lake ST W,3739777,MP 2018 043957,5,2018-02-10T23:52:00.000Z,2018-02-10T21:46:00.000Z,21:46:00,THEFT,Other Theft,7,2018-02-10T23:50:22.000Z,16079,44.9483642,-93.29001302,-10384996.75,5613396.146,CARAG,2018-02-11T00:05:41.000Z,2018-02-11T20:00:32.000Z,3818
0005XX Irving AV N,3739779,MP 2018 043869,4,2018-02-11T00:08:00.000Z,2018-02-10T12:00:00.000Z,12:00:00,AUTOTH,Motor Vehicle Theft,8,2018-02-11T00:05:59.000Z,15721,44.98337968,-93.29943207,-10386045.27,5618905.336,HARRISON,2018-02-12T14:44:39.000Z,2018-02-12T20:00:31.000Z,3819
0028XX 26 AV S,3739780,MP 2018 043840,3,2018-02-11T00:10:00.000Z,2018-02-10T19:59:00.000Z,19:59:00,SHOPLF,Shoplifting,7,2018-02-11T00:09:31.000Z,19096,44.95108135,-93.2347243,-10378842.03,5613823.53,LONGFELLOW,2018-02-11T07:06:41.000Z,2018-02-11T20:00:32.000Z,3820
0005XX Hennepin AV E,3739788,MP 2018 043988,2,2018-02-11T00:55:00.000Z,2018-02-10T22:09:00.000Z,22:09:00,BURGB,Burglary Of Business,6,2018-02-11T00:52:37.000Z,17147,44.98931234,-93.2524477,-10380814.99,5619839.09,NICOLLET ISLAND - EAST BANK,2018-02-11T04:19:56.000Z,2018-02-11T20:00:32.000Z,3821
0001XX 59 ST E,3739793,MP 2018 044121,5,2018-02-11T02:19:00.000Z,2018-02-11T00:30:00.000Z,0:30:00,DASTR,Domestic Assault/Strangulation,5,2018-02-11T02:18:51.000Z,15243,44.89561447,-93.27754595,-10383608.92,5605103.063,WINDOM,2018-02-11T05:16:21.000Z,2018-02-11T20:00:32.000Z,3822
0023XX 24 ST E,3739799,MP 2018 043902,3,2018-02-11T03:27:00.000Z,2018-02-10T11:30:00.000Z,11:30:00,BURGD,Burglary Of Dwelling,6,2018-02-11T03:26:43.000Z,22504,44.95915841,-93.23852813,-10379265.47,5615094.104,SEWARD,2018-02-11T05:22:34.000Z,2018-02-11T20:00:32.000Z,3823
0035XX Cedar AV S,3739805,MP 2018 044270,3,2018-02-11T05:15:00.000Z,2018-02-11T04:52:00.000Z,4:52:00,BURGB,Burglary Of Business,6,2018-02-11T05:15:15.000Z,20991,44.9386332,-93.247363,-10380248.97,5611865.707,CORCORAN,2018-02-11T14:26:50.000Z,2018-02-11T20:00:32.000Z,3824
0002XX 62 ST W,3739807,MP 2018 044276,5,2018-02-11T05:47:00.000Z,2018-02-11T05:28:00.000Z,5:28:00,ROBPAG,Robbery Per Agg,4,2018-02-11T05:45:42.000Z,13466,44.89062727,-93.28192559,-10384096.46,5604319.392,WINDOM,2018-02-12T06:36:40.000Z,2018-02-12T20:00:31.000Z,3825
0004XX 1 AV N,3739836,MP 2018 999215,1,2018-02-11T08:17:07.000Z,2018-02-10T23:00:00.000Z,23:00:00,THEFT,Other Theft,7,2018-02-11T08:17:07.000Z,17121,44.98080828,-93.27314066,-10383118.52,5618500.649,DOWNTOWN WEST,2018-02-11T08:17:09.000Z,2018-02-11T20:00:32.000Z,3826
0030XX Penn AV N,3739847,MP 2018 044331,4,2018-02-11T10:05:00.000Z,2018-02-11T09:15:00.000Z,9:15:00,AUTOTH,Motor Vehicle Theft,8,2018-02-11T10:05:19.000Z,10716,45.01235203,-93.30823595,-10387025.31,5623466.271,JORDAN,2018-02-11T11:18:38.000Z,2018-02-11T20:00:32.000Z,3827
5 AV S / Washington AV S,3739852,MP 2018 044360,1,2018-02-11T10:44:00.000Z,2018-02-11T09:45:00.000Z,9:45:00,THEFT,Other Theft,7,2018-02-11T10:43:54.000Z,,44.9789,-93.26129,-10381798.79,5618200.796,DOWNTOWN WEST,2018-02-11T14:05:50.000Z,2018-02-11T20:00:32.000Z,3828
0023XX Upton AV N,3739855,MP 2018 999212,4,2018-02-11T11:00:11.000Z,2018-02-03T08:00:00.000Z,8:00:00,THEFT,Other Theft,7,2018-02-11T11:00:11.000Z,14892,45.00332346,-93.314603,-10387734.09,5622044.713,WILLARD - HAY,2018-02-11T11:00:13.000Z,2018-02-11T20:00:32.000Z,3829
0022XX Bloomington AV S,3739857,MP 2018 044375,3,2018-02-11T11:20:00.000Z,2018-02-11T10:42:00.000Z,10:42:00,AUTOTH,Motor Vehicle Theft,8,2018-02-11T11:24:34.000Z,22834,44.96047631,-93.25233604,-10380802.56,5615301.435,VENTURA VILLAGE,2018-02-11T16:47:26.000Z,2018-02-11T20:00:32.000Z,3830
0002XX Hennepin AV E,3739863,MP 2018 999211,2,2018-02-11T12:53:29.000Z,2018-02-10T23:00:00.000Z,23:00:00,THEFT,Other Theft,7,2018-02-11T12:53:29.000Z,21222,44.98773916,-93.25710591,-10381333.54,5619591.474,NICOLLET ISLAND - EAST BANK,2018-02-11T12:53:35.000Z,2018-02-11T20:00:32.000Z,3831
0020XX Central AV NE,3739868,MP 2018 044445,2,2018-02-11T13:35:00.000Z,2018-02-07T03:30:00.000Z,3:30:00,BURGD,Burglary Of Dwelling,6,2018-02-11T13:34:43.000Z,18308,45.00938986,-93.24736666,-10380249.37,5622999.849,WINDOM PARK,2018-02-11T14:46:11.000Z,2018-02-11T20:00:32.000Z,3832
0029XX HENNEPIN AV ,3739872,MP 2018 999208,5,2018-02-11T14:12:57.000Z,2018-02-11T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-02-11T14:12:57.000Z,22774,44.94960945,-93.29827352,-10385916.3,5613592.011,LOWRY HILL EAST,2018-02-11T14:13:02.000Z,2018-02-11T20:00:32.000Z,3833
0018XX Irving AV N,3739873,MP 2018 044448,4,2018-02-11T14:20:00.000Z,2018-02-11T13:25:00.000Z,13:25:00,DASTR,Domestic Assault/Strangulation,5,2018-02-11T14:17:12.000Z,16152,44.99807204,-93.29940304,-10386042.04,5621217.974,WILLARD - HAY,2018-02-12T06:45:04.000Z,2018-02-12T20:00:31.000Z,3834
0029XX Aldrich AV S,3739884,MP 2018 044491,5,2018-02-11T15:00:00.000Z,2018-02-09T18:00:00.000Z,18:00:00,TFMV,Theft From Motr Vehc,7,2018-02-11T15:38:38.000Z,21710,44.94920253,-93.28936422,-10384924.52,5613528.005,LOWRY HILL EAST,2018-02-11T23:21:41.000Z,2018-02-12T20:00:31.000Z,3835
00008X 8 ST S,3739886,MP 2018 044499,1,2018-02-11T16:00:00.000Z,2018-02-11T14:59:00.000Z,14:59:00,THEFT,Other Theft,7,2018-02-11T15:46:05.000Z,17052,44.97563254,-93.27237593,-10383033.39,5617686.145,DOWNTOWN WEST,2018-02-12T12:08:15.000Z,2018-02-12T20:00:31.000Z,3836
0027XX STINSON PK ,3739890,MP 2018 999203,2,2018-02-11T16:20:58.000Z,2018-02-11T14:45:00.000Z,14:45:00,THEFT,Other Theft,7,2018-02-11T16:20:58.000Z,18202,45.01788904,-93.22684784,-10377965.23,5624338.19,AUDUBON PARK,2018-02-11T16:20:58.000Z,2018-02-11T20:00:32.000Z,3837
0027XX Hayes ST NE,3739897,MP 2018 044530,2,2018-02-11T17:30:00.000Z,2018-02-09T15:00:00.000Z,15:00:00,BURGD,Burglary Of Dwelling,6,2018-02-11T17:16:36.000Z,10621,45.01773601,-93.23457891,-10378825.85,5624314.091,AUDUBON PARK,2018-02-12T09:53:13.000Z,2018-02-12T20:00:31.000Z,3838
0019XX University AV NE,3739900,MP 2018 044536,2,2018-02-11T17:30:00.000Z,2018-02-11T15:54:00.000Z,15:54:00,AUTOTH,Motor Vehicle Theft,8,2018-02-11T17:25:53.000Z,17669,45.00799792,-93.26310512,-10382001.37,5622780.683,BOTTINEAU,2018-02-12T07:13:53.000Z,2018-02-12T20:00:31.000Z,3839
0045XX Aldrich AV N,3739903,MP 2018 044611,4,2018-02-11T18:20:00.000Z,2018-02-11T17:45:00.000Z,17:45:00,AUTOTH,Motor Vehicle Theft,8,2018-02-11T18:18:03.000Z,22741,45.03760238,-93.29012629,-10385009.35,5627443.155,LIND - BOHANON,2018-02-12T06:36:56.000Z,2018-02-12T20:00:31.000Z,3840
0021XX Franklin AV E,3739908,MP 2018 999202,3,2018-02-11T18:48:58.000Z,2018-01-17T11:15:00.000Z,11:15:00,THEFT,Other Theft,7,2018-02-11T18:48:58.000Z,18039,44.9627471,-93.24171983,-10379620.77,5615658.686,SEWARD,2018-02-11T18:49:04.000Z,2018-02-11T20:00:32.000Z,3841
St Anthony PK  / University AV NE,3739910,MP 2018 044651,2,2018-02-11T18:54:00.000Z,2018-02-11T18:33:00.000Z,18:33:00,ASLT2,Asslt W/dngrs Weapon,5,2018-02-11T18:53:44.000Z,,45.02762,-93.26306,-10381996.33,5625870.479,COLUMBIA PARK,2018-02-12T14:24:13.000Z,2018-02-12T20:00:31.000Z,3842
0028XX Fremont AV N,3739915,MP 2018 044600,4,2018-02-11T17:27:00.000Z,2018-02-11T13:45:00.000Z,13:45:00,BURGD,Burglary Of Dwelling,6,2018-02-11T19:25:08.000Z,22231,45.00865586,-93.2955763,-10385616.05,5622884.278,JORDAN,2018-02-12T06:36:34.000Z,2018-02-12T20:00:31.000Z,3843
0054XX Penn AV S,3739918,MP 2018 999201,5,2018-02-11T20:03:35.000Z,2018-02-10T18:30:00.000Z,18:30:00,TFMV,Theft From Motr Vehc,7,2018-02-11T20:03:35.000Z,21881,44.90422943,-93.30863551,-10387069.79,5606456.95,ARMATAGE,2018-02-11T20:03:41.000Z,2018-02-12T20:00:31.000Z,3844
0011XX University AV NE,3739922,MP 2018 044711,2,2018-02-11T20:37:00.000Z,2018-02-11T18:00:00.000Z,18:00:00,ASLT2,Asslt W/dngrs Weapon,5,2018-02-11T20:30:55.000Z,15606,44.99925678,-93.26309928,-10382000.72,5621404.482,SHERIDAN,2018-02-12T05:52:39.000Z,2018-02-12T20:00:31.000Z,3845
0036XX 11 AV S,3739929,MP 2018 044790,3,2018-02-11T22:12:00.000Z,2018-02-11T21:05:00.000Z,21:05:00,ASLT2,Asslt W/dngrs Weapon,5,2018-02-11T22:11:46.000Z,12080,44.93684765,-93.25873296,-10381514.67,5611584.914,POWDERHORN PARK,2018-02-12T00:55:55.000Z,2018-02-12T20:00:31.000Z,3846
0027XX Blaisdell AV S,3739931,MP 2018 044550,5,2018-02-11T22:32:00.000Z,2018-02-11T16:15:00.000Z,16:15:00,AUTOTH,Motor Vehicle Theft,8,2018-02-11T22:31:17.000Z,16792,44.95284261,-93.27965923,-10383844.17,5614100.573,WHITTIER,2018-02-11T23:40:28.000Z,2018-02-12T20:00:31.000Z,3847
0006XX Van Buren ST NE,3739951,MP 2018 044992,2,2018-02-12T03:20:00.000Z,2018-02-12T01:35:00.000Z,1:35:00,DASTR,Domestic Assault/Strangulation,5,2018-02-12T03:15:09.000Z,16326,44.99599689,-93.24861277,-10380388.09,5620891.3,ST. ANTHONY EAST,2018-02-12T04:51:13.000Z,2018-02-12T20:00:31.000Z,3848
0009XX Morgan AV N,3739954,MP 2018 045024,4,2018-02-12T04:16:00.000Z,2018-02-12T02:26:00.000Z,2:26:00,ROBPAG,Robbery Per Agg,4,2018-02-12T04:12:41.000Z,15663,44.98698727,-93.30448964,-10386608.28,5619473.131,NEAR - NORTH,2018-02-12T06:53:59.000Z,2018-02-12T20:00:31.000Z,3849
0015XX Park AV S,3739965,MP 2018 045079,1,2018-02-12T07:40:00.000Z,2018-02-11T11:30:00.000Z,11:30:00,AUTOTH,Motor Vehicle Theft,8,2018-02-12T07:45:55.000Z,17440,44.96761371,-93.26510456,-10382223.95,5616424.368,ELLIOT PARK,2018-02-12T12:10:07.000Z,2018-02-12T20:00:31.000Z,3850
0013XX Broadway AV W,3739966,MP 2018 045099,4,2018-02-12T07:49:00.000Z,2018-02-12T00:00:00.000Z,0:00:00,BURGB,Burglary Of Business,6,2018-02-12T07:47:20.000Z,19613,44.99927161,-93.29814568,-10385902.07,5621406.817,NEAR - NORTH,2018-02-12T12:56:27.000Z,2018-02-12T20:00:31.000Z,3851
0025XX Chicago AV S,3739970,MP 2018 044426,3,2018-02-12T09:00:00.000Z,2018-02-11T12:43:00.000Z,12:43:00,THEFT,Other Theft,7,2018-02-12T08:44:25.000Z,18934,44.95642799,-93.26259001,-10381944.03,5614664.572,PHILLIPS WEST,2018-02-12T14:36:17.000Z,2018-02-12T20:00:31.000Z,3852
0029XX University AV SE,3739987,MP 2018 045106,2,2018-02-12T10:15:00.000Z,2018-02-09T17:00:00.000Z,17:00:00,THEFT,Other Theft,7,2018-02-12T10:13:34.000Z,21973,44.97089318,-93.21501079,-10376647.54,5616940.377,PROSPECT PARK - EAST RIVER ROAD,2018-02-12T15:01:00.000Z,2018-02-12T20:00:31.000Z,3853
0017XX 2 ST NE,3739988,MP 2018 045109,2,2018-02-12T10:23:00.000Z,2018-02-12T05:00:00.000Z,5:00:00,BURGB,Burglary Of Business,6,2018-02-12T10:22:32.000Z,16581,45.00636301,-93.26614803,-10382340.11,5622523.267,BOTTINEAU,2018-02-12T14:59:54.000Z,2018-02-12T20:00:31.000Z,3854
0024XX Chicago AV S,3739989,MP 2018 045186,3,2018-02-12T11:00:00.000Z,2017-09-27T00:01:00.000Z,0:01:00,THFTSW,Theft By Swindle,7,2018-02-12T10:36:45.000Z,18932,44.95822156,-93.26257942,-10381942.85,5614946.723,MIDTOWN PHILLIPS,2018-02-12T12:06:44.000Z,2018-02-12T20:00:31.000Z,3855
Franklin AV SE / Thornton ST SE,3739991,MP 2018 045114,2,2018-02-12T08:11:00.000Z,2018-02-11T18:30:00.000Z,18:30:00,THEFT,Other Theft,7,2018-02-12T11:10:56.000Z,,44.96459,-93.21923,-10377117.12,5615948.46,PROSPECT PARK - EAST RIVER ROAD,2018-02-12T15:01:06.000Z,2018-02-12T20:00:31.000Z,3856
0036XX Dupont AV N,3739992,MP 2018 045215,4,2018-02-12T11:15:00.000Z,2018-01-26T20:00:00.000Z,20:00:00,AUTOTH,Motor Vehicle Theft,8,2018-02-12T11:14:12.000Z,10019,45.02125007,-93.29308047,-10385338.21,5624867.496,MCKINLEY,2018-02-12T13:12:24.000Z,2018-02-12T20:00:31.000Z,3857
0000XX Lake ST W,3739995,MP 2018 999199,5,2018-02-12T11:32:31.000Z,2018-02-11T19:00:00.000Z,19:00:00,TFMV,Theft From Motr Vehc,7,2018-02-12T11:32:31.000Z,21928,44.94834704,-93.27880784,-10383749.39,5613393.448,LYNDALE,2018-02-12T11:32:38.000Z,2018-02-12T20:00:31.000Z,3858
0024XX Ogema PL ,3740001,MP 2018 045173,3,2018-02-12T12:03:00.000Z,2018-02-12T09:59:00.000Z,9:59:00,ASLT2,Asslt W/dngrs Weapon,5,2018-02-12T12:03:25.000Z,21424,44.9572173,-93.24485196,-10379969.44,5614788.738,EAST PHILLIPS,2018-02-12T15:34:17.000Z,2018-02-12T20:00:31.000Z,3859
0001XX 4 ST S,3740004,MP 2018 999197,1,2018-02-12T12:24:27.000Z,2018-01-05T23:29:00.000Z,23:29:00,THFTSW,Theft By Swindle,7,2018-02-12T12:24:27.000Z,17605,44.97893095,-93.26775742,-10382519.26,5618205.205,DOWNTOWN WEST,2018-02-12T12:24:33.000Z,2018-02-12T20:00:31.000Z,3860
0032XX Garfield AV S,3740005,MP 2018 045297,5,2018-02-12T12:30:00.000Z,2018-01-30T12:15:00.000Z,12:15:00,THEFT,Other Theft,7,2018-02-12T12:24:59.000Z,21609,44.9437992,-93.28686849,-10384646.7,5612678.156,LYNDALE,2018-02-12T14:39:00.000Z,2018-02-12T20:00:31.000Z,3861
6 ST NE / Lowry AV NE,3740007,MP 2018 045278,2,2018-02-12T13:02:00.000Z,2018-02-12T11:56:00.000Z,11:56:00,ROBPAG,Robbery Per Agg,4,2018-02-12T13:01:17.000Z,,45.01316,-93.25914,-10381560.53,5623594.245,HOLLAND,2018-02-12T15:00:46.000Z,2018-02-12T20:00:31.000Z,3862
0030XX Lake ST W,3740010,MP 2018 045266,5,2018-02-12T13:12:00.000Z,2018-02-11T23:30:00.000Z,23:30:00,THEFT,Other Theft,7,2018-02-12T13:11:31.000Z,15173,44.94866349,-93.31720819,-10388024.1,5613443.221,CEDAR - ISLES - DEAN,2018-02-12T14:35:03.000Z,2018-02-12T20:00:31.000Z,3863
0028XX Bryant AV S,3740011,MP 2018 999196,5,2018-02-12T13:11:31.000Z,2018-02-11T00:00:00.000Z,0:00:00,TFMV,Theft From Motr Vehc,7,2018-02-12T13:11:31.000Z,25735,44.9511821,-93.29062928,-10385065.35,5613839.378,LOWRY HILL EAST,2018-02-12T13:11:37.000Z,2018-02-12T20:00:31.000Z,3864
3 AV S / Franklin AV E,3740012,MP 2018 045329,5,2018-02-12T13:19:00.000Z,2018-02-12T12:44:00.000Z,12:44:00,AUTOTH,Motor Vehicle Theft,8,2018-02-12T13:17:55.000Z,,44.96269,-93.27275,-10383075.08,5615649.818,STEVENS SQUARE - LORING HEIGHTS,2018-02-12T15:49:53.000Z,2018-02-12T20:00:31.000Z,3865
0025XX University AV SE,3740022,MP 2018 999192,2,2018-02-12T13:40:00.000Z,2018-02-10T12:00:00.000Z,12:00:00,THEFT,Other Theft,7,2018-02-12T13:40:00.000Z,13450,44.97316017,-93.22068468,-10377279.15,5617297.093,PROSPECT PARK - EAST RIVER ROAD,2018-02-12T13:40:03.000Z,2018-02-12T20:00:31.000Z,3866
0002XX Penn AV N,3740027,MP 2018 999191,4,2018-02-12T14:02:11.000Z,2018-02-05T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-02-12T14:02:11.000Z,15738,44.97938063,-93.3083336,-10387036.18,5618275.973,HARRISON,2018-02-12T14:02:17.000Z,2018-02-12T20:00:31.000Z,3867
UNIVERSITY AV  / 13 AV SE,3740031,MP 2018 999190,99,2018-02-12T14:15:43.000Z,2017-12-21T09:00:00.000Z,9:00:00,TFMV,Theft From Motr Vehc,7,2018-02-12T14:15:43.000Z,,44.98006,-93.23795,-10379201.4,5618382.987,MARCY HOLMES,2018-02-12T14:16:02.000Z,2018-02-12T20:00:31.000Z,3868
0012XX Oliver AV N,3740033,MP 2018 045412,4,2018-02-12T14:18:00.000Z,2018-02-12T13:49:00.000Z,13:49:00,AUTOTH,Motor Vehicle Theft,8,2018-02-12T14:17:30.000Z,14970,44.9901472,-93.30698272,-10386885.8,5619970.497,NEAR - NORTH,2018-02-12T18:55:34.000Z,2018-02-12T20:00:31.000Z,3869
00001X 5 ST N,3740035,MP 2018 999189,1,2018-02-12T14:20:40.000Z,2018-02-10T01:30:00.000Z,1:30:00,THEFT,Other Theft,7,2018-02-12T14:20:40.000Z,16701,44.97996756,-93.27316614,-10383121.36,5618368.34,DOWNTOWN WEST,2018-02-12T14:20:42.000Z,2018-02-12T20:00:31.000Z,3870
0018XX Central AV NE,3740036,MP 2018 999188,2,2018-02-12T14:20:57.000Z,2018-02-04T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-02-12T14:20:57.000Z,15311,45.00642144,-93.24736561,-10380249.26,5622532.467,WINDOM PARK,2018-02-12T14:21:02.000Z,2018-02-12T20:00:31.000Z,3871
0010XX Washington AV SE,3740039,MP 2018 999187,2,2018-02-12T14:29:48.000Z,2018-02-04T00:00:00.000Z,0:00:00,THFTSW,Theft By Swindle,7,2018-02-12T14:29:48.000Z,19567,44.97365396,-93.22315143,-10377553.75,5617374.795,PROSPECT PARK - EAST RIVER ROAD,2018-02-12T14:29:53.000Z,2018-02-12T20:00:31.000Z,3872
0032XX Chicago AV S,3740073,MP 2018 045539,3,2018-02-12T17:25:00.000Z,2018-02-11T07:00:00.000Z,7:00:00,BURGD,Burglary Of Dwelling,6,2018-02-12T17:19:48.000Z,22419,44.94394961,-93.2626206,-10381947.44,5612701.811,CENTRAL,2018-02-12T19:21:16.000Z,2018-02-12T20:00:31.000Z,3873
0003XX Lake ST W,3740843,MP 2018 049985,5,2018-02-16T02:36:00.000Z,2018-02-16T00:40:00.000Z,0:40:00,BURGB,Burglary Of Business,6,2018-02-16T02:36:19.000Z,19783,44.94835544,-93.28365334,-10384288.79,5613394.768,LYNDALE,2018-02-16T05:48:52.000Z,2018-02-17T20:00:32.000Z,3874
18 ST E / Park AV S,3740859,MP 2018 050110,3,2018-02-16T07:00:00.000Z,2012-08-01T18:00:00.000Z,18:00:00,CSCR,Crim Sex Cond-rape,3,2018-02-16T07:20:46.000Z,,44.96521,-93.26511,-10382224.8,5616046.595,VENTURA VILLAGE,2018-02-17T14:22:56.000Z,2018-02-17T20:00:32.000Z,3875
0055XX Xerxes AV S,3740863,MP 2018 050102,5,2018-02-16T08:30:00.000Z,2018-02-16T00:20:00.000Z,0:20:00,BURGB,Burglary Of Business,6,2018-02-16T08:22:46.000Z,13539,44.90252725,-93.31882453,-10388204.03,5606189.427,ARMATAGE,2018-02-17T15:18:27.000Z,2018-02-17T20:00:32.000Z,3876
0003XX Washington AV S,3740913,MP 2018 050378,1,2018-02-16T14:11:00.000Z,2018-02-11T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-02-16T14:10:28.000Z,17837,44.97965842,-93.26343782,-10382038.41,5618319.689,DOWNTOWN WEST,2018-02-17T14:37:26.000Z,2018-02-17T20:00:32.000Z,3877
0043XX Minnehaha AV S,3740915,MP 2018 049745,3,2018-02-16T14:26:00.000Z,2018-02-15T20:53:00.000Z,20:53:00,AUTOTH,Motor Vehicle Theft,8,2018-02-16T14:24:17.000Z,12134,44.9233488,-93.21602977,-10376760.97,5609462.384,HIAWATHA,2018-02-16T20:10:47.000Z,2018-02-17T20:00:32.000Z,3878
15 ST E / Nicollet AV S,3740919,MP 2018 050383,1,2018-02-16T15:00:00.000Z,2018-02-16T12:40:00.000Z,12:40:00,TFMV,Theft From Motr Vehc,7,2018-02-16T14:52:26.000Z,,44.96806,-93.27782,-10383639.48,5616495.087,LORING PARK,2018-02-17T14:35:14.000Z,2018-02-17T20:00:32.000Z,3879
21 AV S / Lake ST E,3740926,MP 2018 050449,3,2018-02-16T16:30:00.000Z,2018-02-13T09:15:00.000Z,9:15:00,ROBPER,Robbery Of Person,4,2018-02-16T15:43:30.000Z,,44.94837,-93.24231,-10379686.75,5613396.943,EAST PHILLIPS,2018-02-16T21:47:57.000Z,2018-02-17T20:00:32.000Z,3880
0003XX 15 AV SE,3740930,MP 2018 050189,2,2018-02-16T15:50:00.000Z,2018-02-15T23:59:00.000Z,23:59:00,THEFT,Other Theft,7,2018-02-16T15:49:41.000Z,16635,44.9794524,-93.23478757,-10378849.08,5618287.267,UNIVERSITY OF MINNESOTA,2018-02-17T11:35:28.000Z,2018-02-17T20:00:32.000Z,3881
19 AV S / Minnehaha AV S,3740940,MP 2018 050482,3,2018-02-16T16:08:00.000Z,2018-02-15T18:00:00.000Z,18:00:00,TFMV,Theft From Motr Vehc,7,2018-02-16T16:52:43.000Z,,44.96403,-93.24569,-10380063.15,5615859.869,SEWARD,2018-02-16T20:18:30.000Z,2018-02-17T20:00:32.000Z,3882
Lowry AV NE / Quincy ST NE,3740941,MP 2018 050507,2,2018-02-16T16:06:00.000Z,2018-02-16T15:59:00.000Z,15:59:00,ROBPAG,Robbery Per Agg,4,2018-02-16T17:06:47.000Z,,45.01316,-93.2509,-10380642.49,5623593.953,HOLLAND,2018-02-17T00:14:39.000Z,2018-02-17T20:00:32.000Z,3883
0002XX Oak Grove ST ,3740958,MP 2018 050612,1,2018-02-16T18:40:00.000Z,2018-02-16T15:00:00.000Z,15:00:00,BURGD,Burglary Of Dwelling,6,2018-02-16T18:39:47.000Z,15057,44.96692818,-93.28322844,-10384241.49,5616316.506,LORING PARK,2018-02-17T03:07:16.000Z,2018-02-17T20:00:32.000Z,3884
0015XX New Brighton BL ,3740963,MP 2018 050675,2,2018-02-16T19:15:00.000Z,2018-02-16T18:35:00.000Z,18:35:00,THEFT,Other Theft,7,2018-02-16T19:15:39.000Z,21511,45.00363907,-93.22883412,-10378186.34,5622094.402,NORTHEAST PARK,2018-02-16T22:20:51.000Z,2018-02-17T20:00:32.000Z,3885
0026XX Central AV NE,3740982,MP 2018 050777,2,2018-02-16T20:30:00.000Z,2018-02-16T18:25:00.000Z,18:25:00,THEFT,Other Theft,7,2018-02-16T20:27:35.000Z,21554,45.01586846,-93.24734023,-10380246.43,5624019.996,HOLLAND,2018-02-16T22:25:45.000Z,2018-02-17T20:00:32.000Z,3886
0017XX New Brighton BL ,3740984,MP 2018 050707,2,2018-02-16T20:31:00.000Z,2018-02-16T19:30:00.000Z,19:30:00,SHOPLF,Shoplifting,7,2018-02-16T20:31:03.000Z,19128,45.00494827,-93.22741974,-10378028.89,5622300.523,NORTHEAST PARK,2018-02-16T22:18:45.000Z,2018-02-17T20:00:32.000Z,3887
0026XX Penn AV N,3740990,MP 2018 050775,4,2018-02-16T21:25:00.000Z,2018-02-16T20:24:00.000Z,20:24:00,ROBPAG,Robbery Per Agg,4,2018-02-16T21:25:13.000Z,10905,45.00692262,-93.30821233,-10387022.68,5622611.376,JORDAN,2018-02-17T01:57:56.000Z,2018-02-17T20:00:32.000Z,3888
0047XX Nicollet AV S,3740991,MP 2018 050812,5,2018-02-16T21:30:00.000Z,2018-02-16T17:15:00.000Z,17:15:00,BURGD,Burglary Of Dwelling,6,2018-02-16T21:28:16.000Z,12970,44.91692979,-93.27797416,-10383656.59,5608453.249,TANGLETOWN,2018-02-17T04:39:41.000Z,2018-02-17T20:00:32.000Z,3889
0006XX Hennepin AV S,3740992,MP 2018 050872,1,2018-02-16T21:31:00.000Z,2018-02-16T21:05:00.000Z,21:05:00,THEFT,Other Theft,7,2018-02-16T21:31:06.000Z,17240,44.97839171,-93.27422196,-10383238.89,5618120.344,DOWNTOWN WEST,2018-02-16T23:26:11.000Z,2018-02-17T20:00:32.000Z,3890
